OBJECTID,GEOID10,STATE,COUNTY,TRACT,STUSAB,STATE_NAME,Shape__Area,Shape__Length
4375,34017004102,34,017,004102,NJ,New Jersey,413137.86328125,2949.78677938556
4376,34017004600,34,017,004600,NJ,New Jersey,799894.60546875,4594.84771445483
4377,34017004700,34,017,004700,NJ,New Jersey,1544000.5859375,6513.92718167341
4378,34017004800,34,017,004800,NJ,New Jersey,2175620.796875,6287.42821035474
4379,34017005200,34,017,005200,NJ,New Jersey,655633.33203125,4701.4535108137
4380,34017006000,34,017,006000,NJ,New Jersey,663357.4140625,3913.01613474115
4381,34017006300,34,017,006300,NJ,New Jersey,1177999.27734375,6041.50281188823
4382,34017001900,34,017,001900,NJ,New Jersey,402754.234375,2960.28113077195
4383,34001000400,34,001,000400,NJ,New Jersey,2840611.76953125,6757.92983163221
4384,34001001900,34,001,001900,NJ,New Jersey,1304392.8828125,4916.51071342673
4385,34001002300,34,001,002300,NJ,New Jersey,1903799.74609375,6490.22939936255
4386,34001002400,34,001,002400,NJ,New Jersey,4136448.2109375,8758.03419298297
4387,34001011702,34,001,011702,NJ,New Jersey,52168226.9296875,33400.8146313251
4388,34001010600,34,001,010600,NJ,New Jersey,49911771.5390625,38370.7254420676
4389,34001012100,34,001,012100,NJ,New Jersey,10002894.234375,14627.2384036971
4390,34001012702,34,001,012702,NJ,New Jersey,5872439.4921875,14007.6484006114
4391,34029731101,34,029,731101,NJ,New Jersey,7932507.796875,21375.0876741052
4392,34029731205,34,029,731205,NJ,New Jersey,7386141.31640625,13702.5893936585
4393,34031183200,34,031,183200,NJ,New Jersey,1447205.69921875,5665.40855939102
4394,34031203600,34,031,203600,NJ,New Jersey,2171230.45703125,7156.67660047397
4395,34031175301,34,031,175301,NJ,New Jersey,378751.9453125,3030.89316113693
4396,34031175402,34,031,175402,NJ,New Jersey,1025256.02734375,5680.42859039546
4397,34031182302,34,031,182302,NJ,New Jersey,767207.484375,3678.5568417302
4398,34031175900,34,031,175900,NJ,New Jersey,1139683.97265625,5568.92370515542
4399,34031125100,34,031,125100,NJ,New Jersey,768358.89453125,3891.18237045706
4400,34031181800,34,031,181800,NJ,New Jersey,772361.47265625,4677.59393920367
4401,34031182500,34,031,182500,NJ,New Jersey,2836632.0703125,7214.49683987159
4402,34031182900,34,031,182900,NJ,New Jersey,750750.5546875,4973.28350295985
4403,34031182800,34,031,182800,NJ,New Jersey,1078965.46484375,4520.43601659454
4404,34031181500,34,031,181500,NJ,New Jersey,611560.35546875,3621.59866910129
4405,34031124601,34,031,124601,NJ,New Jersey,1763580.86328125,6898.75737198707
4406,34031175200,34,031,175200,NJ,New Jersey,981425.328125,5542.18622970157
4407,34017017800,34,017,017800,NJ,New Jersey,724637.01171875,4116.97378633141
4408,34017015500,34,017,015500,NJ,New Jersey,527825.81640625,2857.38648230773
4409,34017012700,34,017,012700,NJ,New Jersey,36018355.3632813,34272.5589993345
4410,34017014600,34,017,014600,NJ,New Jersey,9829648.1796875,21992.9445883707
4411,34017014800,34,017,014800,NJ,New Jersey,5460493.84765625,10417.2346143218
4412,34017016200,34,017,016200,NJ,New Jersey,397337.0859375,2963.29931996864
4413,34017016400,34,017,016400,NJ,New Jersey,340298.55859375,2787.74522834352
4414,34017016900,34,017,016900,NJ,New Jersey,250851.6171875,2017.26234656159
4415,34017006800,34,017,006800,NJ,New Jersey,606296.12890625,3153.16228617884
4416,34027044800,34,027,044800,NJ,New Jersey,3802613.34765625,8110.15227671465
4417,34027044900,34,027,044900,NJ,New Jersey,4093606.3515625,8467.1895872071
4418,34027045000,34,027,045000,NJ,New Jersey,4485273.90625,12535.3473764571
4419,34027045100,34,027,045100,NJ,New Jersey,10067851.6757813,13068.0010974244
4420,34041030700,34,041,030700,NJ,New Jersey,2188025.75390625,7055.35173612014
4421,34031264200,34,031,264200,NJ,New Jersey,1039783.22265625,5770.46806849556
4422,34033020600,34,033,020600,NJ,New Jersey,62789176.8867188,47691.0222922974
4423,34033022100,34,033,022100,NJ,New Jersey,6097340.45703125,12643.229960942
4424,34003021600,34,003,021600,NJ,New Jersey,970397.73828125,4632.38752047043
4425,34003030100,34,003,030100,NJ,New Jersey,3810389.34375,9613.15191072623
4426,34003006300,34,003,006300,NJ,New Jersey,1282250.64453125,6464.7023809029
4427,34003036100,34,003,036100,NJ,New Jersey,7664874.95703125,13419.3851351447
4428,34003015400,34,003,015400,NJ,New Jersey,4521658.91796875,13949.7581283765
4429,34003018200,34,003,018200,NJ,New Jersey,2790243.3359375,7821.58714510259
4430,34003021500,34,003,021500,NJ,New Jersey,1634286.890625,6618.6718905666
4431,34003021200,34,003,021200,NJ,New Jersey,2134150.328125,6931.83655549481
4432,34003030300,34,003,030300,NJ,New Jersey,1880453.59375,10608.0996803476
4433,34003023402,34,003,023402,NJ,New Jersey,2671434.2578125,7491.56709050761
4434,34003023200,34,003,023200,NJ,New Jersey,2284104.21484375,7202.71604752341
4435,34003023100,34,003,023100,NJ,New Jersey,4956240.51171875,13348.6822947478
4436,34011041100,34,011,041100,NJ,New Jersey,5138719.5390625,12098.2015812829
4437,34011020503,34,011,020503,NJ,New Jersey,7817290.4140625,13754.1084013783
4438,34011030100,34,011,030100,NJ,New Jersey,880058.0546875,7772.49959930445
4439,34011040500,34,011,040500,NJ,New Jersey,9087621.4296875,14058.7643961336
4440,34011020100,34,011,020100,NJ,New Jersey,1010582.98828125,6517.19525428155
4441,34021002000,34,021,002000,NJ,New Jersey,892473.4609375,5177.72197895392
4442,34015501101,34,015,501101,NJ,New Jersey,6459777.59375,13237.1717613705
4443,34021002100,34,021,002100,NJ,New Jersey,1603042.078125,5624.20188345502
4444,34015501402,34,015,501402,NJ,New Jersey,16346355.5820313,20623.7128800965
4445,34015501001,34,015,501001,NJ,New Jersey,1952288.76953125,7643.76336071762
4446,34015501406,34,015,501406,NJ,New Jersey,5345352.50390625,14845.0560156065
4447,34021000100,34,021,000100,NJ,New Jersey,2528065.546875,8240.92460585893
4448,34021002902,34,021,002902,NJ,New Jersey,8718601.0703125,13999.3333632111
4449,34021000200,34,021,000200,NJ,New Jersey,858498.9609375,3783.23240133767
4450,34021000800,34,021,000800,NJ,New Jersey,888197.9453125,5450.33859608941
4451,34021000900,34,021,000900,NJ,New Jersey,2304274.5546875,7482.52805862926
4452,34021001000,34,021,001000,NJ,New Jersey,1765487.3046875,5965.57438264503
4453,34005701204,34,005,701204,NJ,New Jersey,1578617.23828125,5991.16789792407
4454,34005700104,34,005,700104,NJ,New Jersey,6419755.5,13314.9683099201
4455,34005700703,34,005,700703,NJ,New Jersey,2964724.96484375,8796.25212307957
4456,34005702807,34,005,702807,NJ,New Jersey,3619622.265625,10433.6552112661
4457,34005702207,34,005,702207,NJ,New Jersey,20299658.40625,23320.4466016288
4458,34009021804,34,009,021804,NJ,New Jersey,21939013.3476563,27241.8891885612
4459,34009021400,34,009,021400,NJ,New Jersey,7061740.1171875,15469.8220545858
4460,34025807600,34,025,807600,NJ,New Jersey,2037810.91015625,9014.35432007229
4461,34025803400,34,025,803400,NJ,New Jersey,3246918.875,9561.73254863747
4462,34025808100,34,025,808100,NJ,New Jersey,4239208.42578125,10905.3338558702
4463,34025807300,34,025,807300,NJ,New Jersey,943352.859375,4431.38597401837
4464,34025807003,34,025,807003,NJ,New Jersey,2520635.83984375,6797.19056192665
4465,34025810900,34,025,810900,NJ,New Jersey,2581629.81640625,8049.09396700275
4466,34025805800,34,025,805800,NJ,New Jersey,3089760.04296875,7818.57961096227
4467,34025806000,34,025,806000,NJ,New Jersey,4583585.65625,11567.7551044419
4468,34013007400,34,013,007400,NJ,New Jersey,7605561.07421875,16877.4515269817
4469,34013022900,34,013,022900,NJ,New Jersey,2154141.1484375,8478.09283873121
4470,34013023100,34,013,023100,NJ,New Jersey,833412.7421875,4082.46167848256
4471,34013018300,34,013,018300,NJ,New Jersey,1012566.44921875,4687.40435677125
4472,34013018700,34,013,018700,NJ,New Jersey,1475508.37890625,5913.05870335525
4473,34013018900,34,013,018900,NJ,New Jersey,953700.609375,3970.74766325467
4474,34013010600,34,013,010600,NJ,New Jersey,864295.51171875,3783.66802423803
4475,34013010900,34,013,010900,NJ,New Jersey,1671677.8828125,5549.18374641605
4476,34013011300,34,013,011300,NJ,New Jersey,948590.73828125,4297.90007465627
4477,34013013300,34,013,013300,NJ,New Jersey,729314.125,4000.47253860002
4478,34013013100,34,013,013100,NJ,New Jersey,1253134.17578125,5577.70463516694
4479,34013013200,34,013,013200,NJ,New Jersey,564970.3125,3505.82114337876
4480,34013001400,34,013,001400,NJ,New Jersey,580632.15625,3295.87612313539
4481,34013018600,34,013,018600,NJ,New Jersey,1752970.3203125,6661.48011941579
4482,34013004100,34,013,004100,NJ,New Jersey,606261.75390625,3314.01881398451
4483,34013004802,34,013,004802,NJ,New Jersey,4117026.16015625,10696.1165026921
