"","Deal Name","Deal Date","Deal Type","Primary Location","Primary Asset Type","Deal Overview","Investors Buyers Firms ","Bought From Sellers Firms ","Asset Regions","Asset Countries","Asset States","Asset Cities","Assets Types","Assets","Buyer Type","Seller Type","Deal Size Usd Mn ","No Of Assets","Total Size Sq Ft ","Town","distance","Year_Month","Date","Fed_Rate","Labor_Force","Employment","Unemployment","Unemployment_Rate","HomeValue","Date_Year","Estimate Population 16 years and over","Estimate In labor force","Estimate In labor force!!Civilian labor force","Estimate In labor force Employed","Estimate In labor force Unemployed","Estimate In labor force!!Armed Forces","Estimate Not in labor force","Estimate Civilian labor force","Estimate Females 16 years and over","Estimate Own children under 6 years","Estimate All parents in family in labor force","Estimate Own children 6 to 17 years","Estimate Workers 16 years and over","Estimate Car, truck, or van -- drove alone","Estimate Car, truck, or van -- carpooled","Estimate Public transportation (excluding taxicab)","Estimate Walked","Estimate Other means","Estimate Worked at home","Estimate Mean travel time to work (minutes)","Estimate Civilian employed population 16 years and over","Estimate Management, business, science, and arts occupations","Estimate Service occupations","Estimate Sales and office occupations","Estimate Natural resources, construction, and maintenance occupations","Estimate Production, transportation, and material moving occupations","Estimate Civilian employed population 16 years and over.1","Estimate Agriculture, forestry, fishing and hunting, and mining","Estimate Construction","Estimate Manufacturing","Estimate Wholesale trade","Estimate Retail trade","Estimate Transportation and warehousing, and utilities","Estimate Information","Estimate Finance and insurance, and real estate and rental and leasing","Estimate Professional, scientific, and management, and administrative and waste management services","Estimate Educational services, and health care and social assistance","Estimate Arts, entertainment, and recreation, and accommodation and food services","Estimate Other services, except public administration","Estimate Public administration","Estimate Civilian employed population 16 years and over.2","Estimate Private wage and salary workers","Estimate Government workers","Estimate Self-employed in own not incorporated business workers","Estimate Unpaid family workers","Estimate Total households","Estimate Less than $10,000","Estimate $10,000 to $14,999","Estimate $15,000 to $24,999","Estimate $25,000 to $34,999","Estimate $35,000 to $49,999","Estimate $50,000 to $74,999","Estimate $75,000 to $99,999","Estimate $100,000 to $149,999","Estimate $150,000 to $199,999","Estimate $200,000 or more","Estimate Median household income (dollars)","Estimate Mean household income (dollars)","Estimate With earnings","Estimate With earnings!!Mean earnings (dollars)","Estimate With Social Security","Estimate With Social Security!!Mean Social Security income (dollars)","Estimate With retirement income","Estimate With retirement income!!Mean retirement income (dollars)","Estimate With Supplemental Security Income","Estimate With Supplemental Security Income!!Mean Supplemental Security Income (dollars)","Estimate With cash public assistance income","Estimate With cash public assistance income!!Mean cash public assistance income (dollars)","Estimate With Food Stamp/SNAP benefits in the past 12 months","Estimate Families","Estimate Median family income (dollars)","Estimate Mean family income (dollars)","Estimate Per capita income (dollars)","Estimate Nonfamily households","Estimate Median nonfamily income (dollars)","Estimate Mean nonfamily income (dollars)","Estimate Median earnings for workers (dollars)","Estimate Median earnings for male full-time, year-round workers (dollars)","Estimate Median earnings for female full-time, year-round workers (dollars)","Estimate Civilian noninstitutionalized population","Estimate With health insurance coverage","Estimate With health insurance coverage!!With private health insurance","Estimate With health insurance coverage!!With public coverage","Estimate No health insurance coverage","Estimate Civilian noninstitutionalized population under 18 years","Estimate Civilian noninstitutionalized population 18 to 64 years","Estimate In labor force.1","Estimate In labor force!!Employed","Estimate In labor force With health insurance coverage","Estimate In labor force With health insurance coverage!!With private health insurance","Estimate In labor force With health insurance coverage!!With public coverage","Estimate In labor force No health insurance coverage","Estimate In labor force!!Unemployed","Estimate In labor force With health insurance coverage.1","Estimate In labor force With health insurance coverage!!With private health insurance.1","Estimate In labor force With health insurance coverage!!With public coverage.1","Estimate In labor force No health insurance coverage.1","Estimate Not in labor force.1","Estimate Not in labor force!!With health insurance coverage","Estimate Not in labor force With private health insurance","Estimate Not in labor force With public coverage","Estimate Not in labor force!!No health insurance coverage","Estimate All families","Estimate All families!!With related children under 18 years","Estimate All families With related children under 5 years only","Estimate Married couple families","Estimate Married couple families!!With related children under 18 years","Estimate Married couple families With related children under 5 years only","Estimate Families with female householder, no husband present","Estimate Families with female householder, no husband present!!With related children under 18 years","Estimate Families with female householder, no husband present With related children under 5 years only","Estimate Under 18 years!!Related children under 18 years","Estimate Under 18 years Related children under 5 years","Estimate Under 18 years Related children 5 to 17 years","Opportunity_Zone"
"677","RioTech Office Park",2016-11-21,"Single Asset","US","Office","In November 2016, a joint venture between Westbrook Partners and Four Corners Properties acquired RioTech Office Park from Brookfield Asset Management. The office complex is located in San Jose, CA, US.

The asset is within Golden Triangle.","Westbrook Partners, Four Corners Properties","Brookfield Asset Management","North America","US","CA","San Jose","Office, Office - R&D","RioTech Office Park","Fund Manager, Fund Manager","Fund Manager",95,NA,375000,NA,NA,"2016-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","Gateway El Segundo",2016-11-21,"Single Asset","US","Office","In November 2016,  a joint venture between Rockwood Capital and Lincoln Property Company acquired Gateway El Segundo from DivcoWest. The office complex is located in El Segundo, CA, US.","Rockwood Capital, Lincoln Property Company","DivcoWest","North America","US","CA","Los Angeles","Office, Retail","Gateway El Segundo","Fund Manager","Fund Manager",120,NA,343533,NA,NA,"2016-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","New Zion Manor Apartments",2016-11-21,"Single Asset","US","Residential","In November 2016, CREA, on behalf of its CREA Corporate Tax Credit Fund XXXVI acquired New Zion Manor Apartments from an unidentified seller. The residential complex is located in San Bernardino, CA, US.","CREA","Unidentified Seller/s","North America","US","CA","San Bernardino","Residential, Multi-Family","New Zion Manor Apartments","Fund Manager","Other",NA,NA,NA,NA,NA,"2016-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","111 Market Square",2016-11-17,"Single Asset","US","Office","In November 2016, Swift Real Estate Partners sold 111 Market Square to Ridge Capital Investors and TPG Real Estate. The office complex, formerly known as Community Towers, is located in San Jose, CA, US.","TPG, Ridge Capital Investors","Swift Real Estate Partners","North America","US","CA","San Jose","Office, Restaurant, Retail","111 Market Square","Fund Manager, Fund Manager","Fund Manager",65,NA,325000,NA,NA,"2016-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","Rancho Solana Apartments",2016-11-17,"Single Asset","US","Residential","In November 2016, JRK Property Holdings acquired Rancho Solana Apartments from an unidentified seller. The residential complex, formerly known as Rancho Ellen, is located in Oxnard, CA, US.","JRK Property Holdings","Unidentified Seller/s","North America","US","CA","Oxnard","Residential, Multi-Family","Rancho Solana Apartments","Fund Manager","Other",30.7,NA,145240,NA,NA,"2016-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","2318 Pearl St",2016-11-17,"Single Asset","US","Residential","In November 2016, Triwest Development sold 2318 Pearl St to an unidentified buyer. The residential property is located in Santa Monica, CA, US.","Unidentified Buyer/s","Triwest Development","North America","US","CA","Santa Monica","Single Family, Residential","2318 Pearl St","Other","Fund Manager",2.68,1,2800,NA,NA,"2016-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","115 Sansome Street",2016-11-16,"Single Asset","US","Office","In November 2016, TA Realty sold 115 Sansome Street to Vanbarton Group. The office property is located in San Francisco, CA, US.","Vanbarton Group","TA Realty","North America","US","CA","San Francisco","Office, Creative/Loft","115 Sansome Street","Fund Manager","Fund Manager",83,NA,128838,NA,NA,"2016-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","5500 West Jefferson Boulevard",2016-11-16,"Single Asset","US","Industrial","In November 2016, Hackman Capital acquired 5500 West Jefferson Boulevard from Modern Props Incorporated. The industrial property is located in Los Angeles, CA, US.

Upon acquisition, the asset will be redeveloped into an office property.","Hackman Capital","Unidentified Seller/s","North America","US","CA","Los Angeles","Industrial, Distribution Warehouse","5500 West Jefferson Boulevard","Fund Manager","Other",25,NA,74000,NA,NA,"2016-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","Tri-Freeway Business Park",2016-11-15,"Single Asset","US","Industrial","In November 2016, Greenlaw Partners sold Tri-Freeway Business Park to an unidentified buyer. The industrial complex is located in Los Angeles, CA, US.","Unidentified Buyer/s","Greenlaw Partners","North America","US","CA","Anaheim","Industrial, Flex","Tri-Freeway Business Park","Other","Fund Manager",29.45,NA,208824,NA,NA,"2016-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","Genesis",2016-11-15,"Single Asset","US","Office","In November 2016, Blackstone Group, on behalf of Blackstone Real Estate Partners VIII, acquired Genesis from Hines. The office complex is located in San Mateo, CA, US.","Blackstone Group","Hines","North America","US","CA","San Mateo","Office","Genesis","Fund Manager","Fund Manager",1162,NA,267000,NA,NA,"2016-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","Oak Creek II Shopping Center",2016-11-14,"Single Asset","US","Retail","In November 2016, Strata Equity Group sold Oak Creek II Shopping Center to an unidentified buyer. The retail property is located in Wildomar, CA, US.","Unidentified Buyer/s","Strata Equity Group","North America","US","CA","Wildomar","Retail, Shopping Center, Neighbourhood Center","Oak Creek II Shopping Center","Other","Fund Manager",19,NA,71899,NA,NA,"2016-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","Louis Bank of Commerce Building",2016-11-13,"Single Asset","US","Mixed Use","In November 2016, Paragon Real Estate Investments, on behalf of its Paragon Real Estate Fund, acquired the Louis Bank of Commerce Building from an unidentified local firm. The mixed use property is located in San Diego, CA, US.","Paragon Real Estate Investments","Unidentified Seller/s","North America","US","CA","San Diego","Office, Street Retail, Retail, Creative/Loft","Louis Bank of Commerce Building","Fund Manager","Other",7.1,1,23600,NA,NA,"2016-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","6500 Wilshire Boulevard",2016-11-11,"Single Asset","US","Office","In November 2016, Morgan Stanley sold 6500 Wilshire Boulevard to Cedar Sinai Hospital. The medical office property is located in Los Angeles, CA, US.","Unidentified Buyer/s","Morgan Stanley","North America","US","CA","Los Angeles","Office, Medical Office","6500 Wilshire Boulevard","Other","Fund Manager",295,NA,456679,NA,NA,"2016-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","Hillside Terrace Apartments",2016-11-10,"Single Asset","US","Residential","In November 2016, Bascom Group acquired Hillside Terrace Apartments from an unidentified seller. The residential complex is located in San Diego, CA, US.","Bascom Group","Unidentified Seller/s","North America","US","CA","San Diego","Residential, Multi-Family","Hillside Terrace Apartments","Fund Manager","Other",6.2,NA,26956,NA,NA,"2016-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","Macy's Union Square",2016-11-10,"Single Asset","US","Retail","In November 2016, Morgan Stanley acquired the men's building of Macy's Union Square from Macy's, Inc. The retail property is located in San Francisco, CA, US.

Macy's, Inc. will retain a partial stake in Macy's Union Square.","Morgan Stanley","Macy's, Inc.","North America","US","CA","San Francisco","Retail, Shopping Center","Macy's Union Square","Fund Manager","Other",250,NA,NA,NA,NA,"2016-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","16399 West Bernardo Drive",2016-11-09,"Single Asset","US","Office","In November 2016, Swift Real Estate Partners acquired 16399 West Bernardo Drive from Hewlett Packard Pension Fund. The office complex is located in San Diego, CA, US.","Swift Real Estate Partners","Hewlett Packard Master Trust","North America","US","CA","San Diego","Office, Office - R&D","16399 West Bernardo Drive","Fund Manager","Investor",NA,NA,782211,NA,NA,"2016-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","38454 5th Street West",2016-11-09,"Single Asset","US","Niche","In November 2016, Meridian Property Company sold 38454 5th Street West to an unidentified buyer. The medical/healthcare property is located in Palmdale, CA, US.","Unidentified Buyer/s","Meridian Property Company","North America","US","CA","Palmdale","Niche, Medical/Healthcare","38454 5th Street West","Other","Fund Manager",6.97,NA,13750,NA,NA,"2016-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","Shops at Todos Santos",2016-11-08,"Single Asset","US","Retail","In November 2016, Long Market Property Partners and Paragon Commercial Group acquired Shops at Todos Santos from an unidentified seller. The retail property is located in Concord, CA, US.","Paragon Commercial Group, Long Market Property Partners","Unidentified Seller/s","North America","US","CA","Concord","Retail, Shopping Center","Shops at Todos Santos","Fund Manager, Fund Manager","Other",18.97,NA,40000,NA,NA,"2016-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","4545 Qantas Lane",2016-11-08,"Single Asset","US","Industrial","In November 2016, Westcore Properties acquired 4545 Qantas Lane from an unidentified private family. The industrial property is located in Stockton, CA, US.","Westcore Properties","Unidentified Seller/s","North America","US","CA","Stockton","Industrial, Distribution Warehouse, Manufacturing","4545 Qantas Lane","Fund Manager","Other",6,NA,172500,NA,NA,"2016-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","Trio Apartments",2016-11-08,"Single Asset","US","Residential","In November 2016, Nuveen Real Estate sold Trio Apartments to an unidentified buyer. The residential complex is located in Pasadena, CA, US.","Unidentified Buyer/s","Nuveen","North America","US","CA","Pasadena","Residential, Multi-Family, Street Retail, Retail","Trio Apartments","Other","Fund Manager",154,NA,340944,NA,NA,"2016-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","Mount Vernon Plaza",2016-11-08,"Single Asset","US","Mixed Use","In November 2016, Davenport Partners acquired Mount Vernon Plaza from an unidentified seller. The mixed use property located in Colton, CA, US.","Davenport Partners","Unidentified Seller/s","North America","US","CA","Colton","Flex, Industrial, Medical/Healthcare, Niche, Office, Retail","Mount Vernon Plaza","Fund Manager","Other",NA,NA,54839,NA,NA,"2016-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
